name	category	subtype	designation	status	ownership	governance	partner_agencies	coordination	description	location	acres	counties	municipality	township	gps_lat	gps_lon	plus_code	features	notes	url_primary	urls	parent_site_id	created_at	updated_at
Forrest Nature Preserve	Nature Preserve	County Nature Preserve		Active	Seneca County Park District	Seneca County Park District			George Forrest family donated five acres in 2002; Clean Ohio grant enabled acquisition of 23.5 acres total. An additional 23.4 acres acquired in 2011, bringing total to 47 acres. Riparian habitat preserve supporting park district conservation mission. Two parking areas: upper lot (6390 S TR 151) and lower lot (701 E CR 6).	701 E. County Road 6, Tiffin, OH 44883	47.0	Seneca	Eden	Eden	41.032831	-83.154588	86HR2RMW+45	Parking Lot		https://www.senecacountyparks.com/places/forrest-nature-preserve			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Fruth Wetland Nature Preserve	Nature Preserve	County Nature Preserve		Active	Seneca County Park District	Seneca County Park District			20-acre wetland nature preserve. The Seneca County Park District office is located at this address.	10130 West SR 18, Fostoria, OH 44830	20.0	Seneca	Loudon	Loudon	41.138783	-83.390708	86HR4JQ5+GP			https://www.senecacountyparks.com/places/fruth-wetland-nature-preserve			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Garlo Heritage Nature Preserve	Nature Preserve	County Nature Preserve		Active	Seneca County Park District	Seneca County Park District			Established in 1997 through a gift of 256 acres by Dolly and Alma Garlo. Honors physicians Olgier and Maria Garlo and their son Alex, who immigrated from Eastern Europe in 1948 and began acquiring the land in 1961. Encompasses fields, wetlands, and deciduous forest. 7.4 miles of developed equestrian and hiking trails.	6777 South SR 19, Bloomville, OH 44818	292.0	Seneca	Bloom	Bloom	41.030246	-83.011217	86HR2XJQ+3G	Bridle Trail;Hiking Trail		https://www.senecacountyparks.com/places/garlo-heritage-nature-preserve			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Mercy Community Nature Preserve	Nature Preserve	County Nature Preserve		Active	Mercy Tiffin Hospital; Seneca County Park District	Seneca County Park District	Mercy Tiffin Hospital	Cooperative partnership between Mercy Tiffin Hospital and Seneca County District Parks.	Opening in 2013 as part of the 100th anniversary of the founding of Mercy Tiffin Hospital, the hospital in partnership with the park district dedicated the 22-acre nature preserve to the health and wellness of Tiffin and Seneca County.	45 St. Lawrence Drive, Tiffin, OH 44883	22.0	Seneca	Tiffin		41.10512	-83.217023	86HR4Q4M+25	Bridge;Hiking Trail;Outdoor Art Installation;Picnic Area		https://www.senecacountyparks.com/places/mercy-community-nature-preserve			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Opportunity Park	Park			Active	Seneca County Commissioners	Seneca County Park District	Seneca County Commissioners; Seneca County Opportunity Center	Cooperative partnership among Seneca County Commissioners, Opportunity Center, and Seneca Parks. Maintenance by Opportunity Center.	Rural park established in 2008 with W.K. Kellogg Foundation support, adjacent to the Seneca County Opportunity Center on farmland. Open daily sunrise to sunset. Features fully-accessible inclusive playground, 820-foot paved exercise track, paved trails, and picnic shelters.	780 East CR 20, Tiffin, OH 44883		Seneca	Eden	Eden	41.073427	-83.154618	86HR3RFW+95	Fitness Station;Hiking Trail;Picnic Area;Playground		https://www.senecacountyparks.com/places/opportunity-park			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Steyer Nature Preserve	Nature Preserve	County Nature Preserve		Active	Seneca County Park District	Seneca County Park District			Originated in 2003 from a land donation by Tony and Kathy Steyer, supplemented by Clean Ohio grants and ODNR Scenic River funding. Encompasses nearly a mile of Sandusky River frontage. 4.17 miles of trails with eight bridges over beautiful ravines. Northern 71 acres are non-hunting conservation area; southern 70 acres open for seasonal hunting. Adjacent to Sugar Creek State Wildlife Area.	5901 North CR 33, Tiffin, OH 44883	141.0	Seneca	Pleasant	Pleasant	41.203098	-83.135561	86HR6V37+6Q	Bridge		https://www.senecacountyparks.com/places/steyer-nature-preserve			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Tiffin University Nature Preserve	Nature Preserve	County Nature Preserve		Active	Tiffin University	Seneca County Park District	Tiffin University; W.K. Kellogg Foundation	Cooperative management agreement between Tiffin University and Seneca County Park District.	Regionally significant ecosystem dedicated June 5, 2007, featuring restored wetlands and streamside forests with interpretive elements for learning and recreation. Developed through partnership with W.K. Kellogg Foundation, Seneca County Park District, and the state of Ohio. Located on Tiffin University land.	2471 West CR 26, Tiffin, OH 44883		Seneca	Hopewell	Hopewell	41.11847	-83.220609	86HR4Q9H+9Q	Gazebo;Hiking Trail;Picnic Area;Vernal Pool;Wetland		https://www.senecacountyparks.com/places/tiffin-university-nature-preserve			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Zimmerman Nature Preserve	Nature Preserve	County Nature Preserve		Active	Seneca County Park District	Seneca County Park District				680 East SR 18, Tiffin, OH 44883	5.5	Seneca	Clinton	Clinton	41.118987	-83.152959	86HR4R9W+HR			https://www.senecacountyparks.com/places/zimmerman-nature-preserve			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
St. John's Mill River Access	Park	Greenspace		Active	Seneca County Park District	Seneca County Park District	Seneca County Land Bank (property donor)		Scheduled to open in 2023. Property donated by Seneca County Land Bank in 2021. Located along the Sandusky Scenic River at the former site of the St. John's Dam.	2320 West CR 6, Tiffin, OH 44883		Seneca	Hopewell	Hopewell	41.117698	-83.217504	86HR4Q9J+3X			https://www.senecacountyparks.com/places/st-johns-mill-river-access			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
H.P. Eells Park	Park	Neighborhood Park		Active	Municipal	Village of Bettsville			Municipal recreational park located next to the quarry in Bettsville. Features include parking, picnic and play areas, baseball fields, tennis court, and volleyball court.	7461 N. TR. 70, Bettsville area, Seneca County, OH (address listed as Tiffin 44883)		Seneca	Liberty	Liberty	41.246442	-83.235755	86HR6QW7+HM	Ball Diamond;Parking Lot;Picnic Area;Playground;Tennis Court;Volleyball Court	Bettsville Recreation Board last audited 2009 — possibly dissolved; governance may be Village of Bettsville. Verify before pipeline advance.	https://villageofbettsville.com/departments/park/			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Meadowbrook Park	Park			Active	Township	Hopewell Township Board of Trustees			130+ acre family recreation park owned and operated by Hopewell Township since 1976. Originated in the late 1890s as part of the Tiffin, Fostoria, and Eastern Railway interurban. Encompasses approximately 160 acres along Wolf Creek in Bascom with mature deciduous trees (oak, elm, beech, walnut, poplar, maple, hickory, ash) reflected in the names of 8+ picnic shelters. The 7,000 sq. ft. Redwood Ballroom (1934) seats 266-470 people. Financially self-sustaining through campground revenue; over $300,000 in grants secured since township acquisition. Summer program Camp Lakewood and multiple annual community events.	5430 W. Tiffin St., Bascom, OH 44809 (PO Box 309)	160.0	Seneca	Hopewell	Hopewell	41.12997	-83.274425	86HR4PHG+X6	Ball Diamond;Basketball Court;Bocce Court;Disc Golf Course;Fishing Area;Hiking Trail;Horseshoe Pitch;Playground;Restrooms;Swimming Pool;Tennis Court;Volleyball Court		https://mbpark.org/brief-overview/			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Zion Cemetery	Cemetery	Church Cemetery		Active	Township	Jackson Township Board of Trustees			Active township cemetery maintained by Jackson Township Board of Trustees. Accepts new burials for residents and non-residents (price schedule maintained by township). Also known as Zion Lutheran Cemetery in OGS Ohio Cemeteries 1803-2003 (# 11096 or similar); ODRE registration number CGR.0000980335.	County Road 592 (SW corner of W County Road 592 and County Road 39), Jackson Township, Seneca County, OH		Seneca	Jackson	Jackson	41.18086	-83.34312	86HR5MJ4+8Q			https://jacksontwpseneca.org/cemetery			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Attica Venice Township Joint Cemetery	Cemetery	Public Cemetery		Active	Township	Venice Township Board of Trustees	Village of Attica	Joint cemetery — Venice Township and Village of Attica	Jointly administered cemetery for Venice Township and the Village of Attica. Located adjacent to Saints Peter and Paul Catholic Cemetery, two blocks east of SR 4 in Attica. Registered with Ohio Division of Real Estate and Professional Licensing. Ohio Auditor audit records on file (Report released 2014 covering 2013-2012).	Two blocks east of State Route 4, Attica, OH 44807 (Venice Township, Seneca County)		Seneca	Venice	Venice	41.067851	-82.88097	86HV3499+4J			https://www.findagrave.com/cemetery/1983864/attica-venice-township-joint-cemetery			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Bloom Township Cemetery	Cemetery	Public Cemetery		Active	Township	Bloom Township Board of Trustees			Cemetery in Bloom Township, Seneca County named 'Bloom Township Cemetery'. 56 memorial records on Find A Grave. GNIS feature ID: 1730838.	E Township Road 58 and S County Road 43, Bloomville, OH (Bloom Township, Seneca County); also referenced as 6214-6252 E Township Road 58, Tiffin, OH 44883		Seneca	Bloom	Bloom	41.037402	-83.047898	86HR2XP2+XR			https://www.findagrave.com/cemetery/2327250/bloom-township-cemetery			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Loudon Township Cemetery	Cemetery	Public Cemetery		Active	Township	Loudon Township Board of Trustees			Cemetery in Loudon Township southeast of Fostoria on SR 18 East. Named 'Loudon Township Cemetery'. 217 memorial records on Find A Grave (72% photographed).	State Route 18 East, Fostoria, OH 44830 (Loudon Township, Seneca County)		Seneca	Fostoria		41.13533	-83.38742	86HR4JP7+42			https://www.findagrave.com/cemetery/2168073/loudon-township-cemetery			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Hedges-Boyer Park	Park			Active	Municipal	City of Tiffin Parks and Recreation Department			Tiffin's largest community park, 78 acres with Rock Creek running through it, bridging Coe St. and Summit St. Home to many year-round special events. Contains three baseball/softball diamonds, two football fields, basketball, sand volleyball, tennis and pickleball courts, 18-hole disc-golf course, inclusive 10,000-sq-ft playground (opened 2022), entertainment band pavilion, and Municipal Swimming Pool with 300,000-gallon main pool. Several miles of paved walking/biking trails (0.8-mile loop + 1.1 miles of finger trails). Trailhead for Rock Creek Trail leading to downtown Tiffin.	Coe Street and Summit Street, Tiffin, OH 44883	78.0	Seneca	Tiffin		41.104678	-83.1576	86HR4R3R+VX	Ball Diamond;Basketball Court;Disc Golf Course;Football Field;Hiking Trail;Pavilion;Pickleball Court;Playground;Swimming Pool;Tennis Court;Volleyball Court		https://www.tiffinohio.gov/departments/parks-rec/parks/hedges-boyer			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Schekelhoff Park	Park	Greenspace		Active	Municipal	City of Tiffin Parks and Recreation Department	Tiffin-Seneca Public Library	Tiffin Storybook Trail is a joint project with the Tiffin-Seneca Public Library.	37-acre nature preserve along the Sandusky River. Features the Tiffin Storybook Trail (1/2 mile paved trail with 20 reading stations), benches along the trail, a small picnic shelter, and Eagle's Landing outlook deck. Connects via stone trail to Clinton Nature Preserve (SCPD-managed, additional 0.5 miles). Joint Tiffin Parks and Recreation / Tiffin-Seneca Public Library program.	Tiffin, OH 44883 (Sandusky River, near Clinton Nature Preserve)	37.0	Seneca	Tiffin		41.141696	-83.160742	86HR4RRQ+MP			https://www.tiffinohio.gov/departments/parks-rec/parks/schekelhoff			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Highland Park	Park			Active	Municipal	City of Tiffin Parks and Recreation Department			18-acre park at the corner of 8th Avenue and N. Washington Street. Home to Bo Reid Baseball Field, the Tiffin Skate Park, and the Tiffin Bark Park.	8th Avenue and N. Washington Street, Tiffin, OH 44883	18.0	Seneca	Tiffin		41.133899	-83.182582	86HR4RM8+HX	Ball Diamond;Dog Park;Skate Park		https://www.tiffinohio.gov/departments/parks-rec/parks/highland			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Kernan Park	Park			Active	Municipal	City of Tiffin Parks and Recreation Department			14-acre park bounded by Ohio Avenue, Riverside Drive, and Industrial Avenue. Once home to an orphanage. Contains two youth softball fields and open grass area.	Ohio Avenue, Riverside Drive, and Industrial Avenue, Tiffin, OH 44883	14.0	Seneca	Tiffin		41.12903	-83.164441	86HR4RHP+J6	Ball Diamond		https://www.tiffinohio.gov/departments/parks-rec/parks/kernan			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Nature Trails Park	Park	Greenspace		Active	Municipal	City of Tiffin Parks and Recreation Department			11-acre park located off East Davis Street on the banks of the Sandusky River. Updated in 2022. Features a paved walking path, playground, picnic shelter, and river access.	Off East Davis Street, Sandusky River, Tiffin, OH 44883	11.0	Seneca	Tiffin		41.125191	-83.171075	86HR4RGH+3H	Hiking Trail;Playground		https://www.tiffinohio.gov/departments/parks-rec/parks/nature-trails			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Oakley Park	Park	Neighborhood Park		Active	Municipal	City of Tiffin Parks and Recreation Department			6-acre park bordered by Park Avenue, Grand Avenue, and Sixth Avenue. Features two picnic shelters, two baseball fields, basketball court, paved walking trail (0.7 mi lighted loop), and playground equipment (updated 2016).	Park Avenue, Grand Avenue, and Sixth Avenue, Tiffin, OH 44883	6.0	Seneca	Tiffin		41.130927	-83.176756	86HR4RJF+97	Ball Diamond;Basketball Court;Hiking Trail;Playground		https://www.tiffinohio.gov/departments/parks-rec/parks/oakley			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Riverview Park	Park	Neighborhood Park		Active	Municipal	City of Tiffin Parks and Recreation Department			3.5-acre park on the south side of Tiffin, tucked behind houses on Longfellow Drive, Gary Lane, and Gale Lane, with entrances on each street. Renovated in 2019. Features a 0.25-mile paved trail, basketball court, playground, and small picnic shelter.	Longfellow Drive / Gary Lane / Gale Lane, south Tiffin, OH 44883	3.5	Seneca	Tiffin		41.100576	-83.195679	86HR4R23+6P	Basketball Court;Hiking Trail;Playground		https://www.tiffinohio.gov/departments/parks-rec/parks/riverview			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Louisa K. Fast Park	Park	Neighborhood Park		Active	Municipal	City of Tiffin Parks and Recreation Department			3.25-acre park at Apple Street and Jackson Street. Formerly named Apple-Jack Park (renamed 2025 to honor Louisa K. Fast, women's suffrage pioneer and Tiffin civic leader, 1878-1979). Used as a Junior High School football field until 1972, then became city park. Features playground, ball field, picnic shelter, basketball court, and open grass area.	432 Jackson Street (Apple Street x Jackson Street), Tiffin, OH 44883	3.25	Seneca	Tiffin		41.124648	-83.180877	86HR4RF9+VJ	Basketball Court;Playground		https://www.tiffinohio.gov/departments/parks-rec/parks/louisa-k-fast			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Josiah Hedges Park	Park	Neighborhood Park		Active	Municipal	City of Tiffin Parks and Recreation Department			3-acre shaded park behind Calvert High School at Schonhardt Street and Park Place. Also known as 'Little Hedges'; named after Tiffin founder Josiah Hedges. Originally a cemetery until graves were moved to Greenlawn Cemetery in 1915. The Rock Creek Trail runs through the center of the park, linking it to Heidelberg University and Hedges-Boyer Park. Features playground (updated 2018) and small picnic shelter.	Schonhardt Street and Park Place (behind Calvert High School), Tiffin, OH 44883	3.0	Seneca	Tiffin		41.113247	-83.172218	86HR4R7H+74	Playground		https://www.tiffinohio.gov/departments/parks-rec/parks/josiah-hedges			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Tiffin East Park	Park			Active	Municipal	City of Tiffin Parks and Recreation Department	U.S. Federal Government (original donor via Lands to Parks Program)		2.3-acre open green space on State Route 101, just east of Tiffin city limits. Formerly used by the federal government for grain storage during WWII, later donated to the City of Tiffin through the Federal Lands to Parks Program. Formerly named Louisa K. Fast Park until that name was transferred to the Apple St/Jackson St park in 2025. Note: As of 2025, this park was being considered for auction by the Federal Government.	State Route 101 (just east of city limits), Tiffin, OH 44883	2.3	Seneca	Tiffin		41.113011	-83.192993	86HR4R74+6R			https://www.tiffinohio.gov/departments/parks-rec/parks/tiffin-east-park			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Rotary Club of Tiffin Centennial Park	Park	Greenspace		Active	Municipal	City of Tiffin Parks and Recreation Department			1.2-acre park between the Sandusky River wall and Frost Parkway. Contains brick-paved trails, a gazebo, and landscaping. Offers views of the Sandusky River and downtown Tiffin. Home to Ohio Historical Marker for Camp Ball. Features Christmas light display along Frost Parkway during holiday season.	Frost Parkway (between river wall of Sandusky River and Frost Parkway), Tiffin, OH 44883	1.2	Seneca	Tiffin		41.114846	-83.180802	86HR4R79+WM	Gazebo;Hiking Trail;Historic Marker		https://www.tiffinohio.gov/departments/parks-rec/parks/rotary-club			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Stalter Park	Park	Neighborhood Park		Active	Municipal	City of Tiffin Parks and Recreation Department			Triangular 1-acre park at Ohio Avenue and Clinton Avenue, acquired in 1905 from former city councilman David Stalter. Contains open grass area with picnic table and Ohio Historical Marker for Camp Noble.	Ohio Avenue and Clinton Avenue, Tiffin, OH 44883	1.0	Seneca	Tiffin		41.124157	-83.16402	86HR4RFP+M9	Historic Marker;Picnic Area		https://www.tiffinohio.gov/departments/parks-rec/parks/stalter			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Beechwood Park	Park	Neighborhood Park		Active	Municipal	City of Tiffin Parks and Recreation Department			1-acre neighborhood park at Ashwood Drive and Beechwood Drive. Features playground, picnic shelter, and basketball court.	22 Beechwood Drive (Ashwood Drive x Beechwood Drive), Tiffin, OH 44883	1.0	Seneca	Tiffin		41.115669	-83.201917	86HR4Q8X+76	Basketball Court;Playground		https://www.tiffinohio.gov/departments/parks-rec/parks/beechwood			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Junior Home Park	Park	Greenspace		Active	Municipal	City of Tiffin Parks and Recreation Department			Park along the Sandusky River on the north side of Tiffin. South portion dedicated as memorial to children from the Tiffin National Orphans Home, Jr. OUAM. Features shade, two picnic shelters, and Sandusky River access for fishing and kayaking.	Sandusky River, north side of Tiffin, OH 44883		Seneca	Tiffin		41.131346	-83.164487	86HR4RJP+G6	Watercraft Access		https://www.tiffinohio.gov/departments/parks-rec/parks/junior-home			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Lions Club Park	Park	Neighborhood Park		Active	Municipal	City of Tiffin Parks and Recreation Department			0.03-acre miniature park adjacent to the City Annex building in downtown Tiffin. Features shade trees, landscaping, and a picnic table.	Adjacent to City of Tiffin Annex building, downtown Tiffin, OH 44883	0.03	Seneca	Tiffin		41.11457	-83.17763	86HR4R7C+RW	Picnic Area		https://www.tiffinohio.gov/departments/parks-rec/parks/lions-club			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Clouse-Kirian Leadership Park	Park	Neighborhood Park		Active	Municipal	City of Tiffin Parks and Recreation Department	Leadership Seneca County (Class of 2014, gazebo donor); Clouse Construction (land donor)		0.1-acre park in downtown Tiffin at S. Washington and S. Monroe, overlooking the Sandusky River. Features a gazebo and brick patio donated by Leadership Seneca County Class of 2014. Land donated by Lynn and Lenny Clouse (Clouse Construction). Dedicated in memory of Jerry Kirian. Home to Ohio Historical Marker for the Founding of Tiffin.	22 S. Washington Street (S. Washington x S. Monroe), downtown Tiffin, OH 44883	0.1	Seneca	Tiffin		41.116565	-83.176981	86HR4R8F+J6	Gazebo;Historic Marker;Overlook (built)		https://www.tiffinohio.gov/departments/parks-rec/parks/clouse-kirian			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
East Green	Park			Active	Municipal	City of Tiffin Parks and Recreation Department			Tiffin's newest downtown park, divided into two connected areas: (1) The National Corner — splash pad, restroom facility, landscaping, and trickling waterfall; (2) Frost-Kalnow Amphitheater — outdoor performance venue for concerts and events. Home of the East Green Concert Series.	Downtown Tiffin, OH 44883		Seneca	Green Springs		41.254788	-83.051144	86HR7W3X+WG	Amphitheater;Restrooms;Spray Park		https://www.tiffinohio.gov/departments/parks-rec/facilities/east-green			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Foundation Park	Park			Active	Municipal	City of Fostoria Parks and Recreation			Formerly known as Meadowlark Park. 50-acre park in Seneca County portion of Fostoria. Features 13 baseball and softball fields, a tennis court, playground, dog park, shelter house, concession stand, and free brush drop-off/mulch center for Fostoria residents.	1225 S. Union Street and Woodland Avenue, Fostoria, OH 44830 (Seneca County)	50.0	Seneca	Fostoria		41.141498	-83.417606	86HR4HRJ+HX	Ball Diamond;Dog Park;Pavilion;Playground;Tennis Court		https://www.fostoriaohio.gov/parks-and-rec			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Iron Triangle Rail Park	Park			Active	Municipal	City of Fostoria Parks and Recreation			5-acre rail-watching park at the famous 'Iron Triangle' railroad intersection in Fostoria, one of the busiest railroad junctions in the United States. Features a covered viewing pavilion with seating, lighting, Wi-Fi capability, heated restrooms, perimeter fencing, and parking for 32 cars and 5 buses/RVs. More than 10 years in planning before groundbreaking.	499 S. Poplar Street (Columbus Avenue and Poplar Street), Fostoria, OH 44830 (Seneca County)	5.0	Seneca	Fostoria		41.153055	-83.408589	86HR5H3R+6H	Parking Lot;Pavilion;Restrooms		https://www.fostoriaohio.gov/parks-and-rec			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Jackson Park	Park	Neighborhood Park		Active	Municipal	City of Fostoria Parks and Recreation			8-acre park in Seneca County portion of Fostoria. Features playground, shelter house, and picnic tables.	Jackson Street west of Buckley Street, Fostoria, OH 44830 (Seneca County)	8.0	Seneca	Fostoria		41.167857	-83.407088	86HR5H9V+45	Pavilion;Picnic Area;Playground		https://www.fostoriaohio.gov/parks-and-rec			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
Harmon Park	Park	Neighborhood Park		Active	Municipal	City of Fostoria Parks and Recreation			0.5-acre park at the corner of Wood and Fourth Streets in the Seneca County portion of Fostoria. Features playground equipment.	Wood Street and Fourth Street, Fostoria, OH 44830 (Seneca County)	0.5	Seneca	Fostoria		41.151303	-83.416594	86HR5H2M+G9	Playground		https://www.fostoriaohio.gov/parks-and-rec			2026-05-28T16:42:36Z	2026-05-28T16:42:36Z
